,FIPS,County Name,Agency name,State,Latitude,Longitude,2012 Crimes,2013 Crimes,2014 Crimes,2015 Crimes,2016 Crimes,Total Crimes,FIPS_block
720,12011,Broward,Davie,Florida,26.076478299999998,-80.25211569999998,0.0,0.0,0.0,0.0,4.0,4.0,120110702112019
767,12011,Broward,Southwest Ranches,Florida,26.058700100000003,-80.33727329999998,0.0,0.0,0.0,0.0,2.0,2.0,120110703161025
728,12011,Broward,Hallandale,Florida,25.981202399999997,-80.14837899999998,0.0,2.0,0.0,0.0,0.0,2.0,120111003001024
724,12011,Broward,Fort Lauderdale,Florida,26.122438600000002,-80.13731740000001,0.0,0.0,0.0,0.0,0.0,0.0,120110425003042
784,12011,Broward,West Park,Florida,25.984536,-80.19893619999998,0.0,0.0,0.0,0.0,1.0,1.0,120111008021006
754,12019,Clay,Orange Park,Florida,30.166073600000004,-81.706484,1.0,0.0,0.0,0.0,0.0,1.0,120190306001044
727,12019,Clay,Green Cove Springs,Florida,29.9919085,-81.6781467,1.0,0.0,0.0,0.0,0.0,1.0,120190314001001
709,12027,DeSoto,Arcadia,Florida,27.2158826,-81.85841640000001,0.0,0.0,0.0,0.0,1.0,1.0,120270102004030
730,12031,Duval,Jacksonville,Florida,30.3321838,-81.65565099999998,3.0,5.0,0.0,0.0,0.0,8.0,120310010001023
779,12033,Escambia,University of West Florida,Florida,30.5502434,-87.21923269999998,2.0,0.0,0.0,0.0,0.0,2.0,120330036071003
761,12033,Escambia,Pensacola,Florida,30.42130899999999,-87.2169149,3.0,0.0,1.0,0.0,0.0,4.0,120330006001145
716,12051,Hendry,Clewiston,Florida,26.754231199999996,-80.93367529999998,0.0,0.0,1.0,0.0,0.0,1.0,120510001002033
774,12057,Hillsborough,Temple Terrace,Florida,28.035296399999996,-82.38925959999999,1.0,0.0,1.0,0.0,0.0,2.0,120570107021032
773,12057,Hillsborough,Tampa,Florida,27.950575,-82.4571776,0.0,0.0,0.0,0.0,2.0,2.0,120570051011088
778,12057,Hillsborough,"University of South Florida, Tampa",Florida,28.058703100000002,-82.41385389999998,0.0,0.0,0.0,1.0,0.0,1.0,120570109001033
738,12069,Lake,Leesburg,Florida,28.810823,-81.87785819999998,0.0,0.0,0.0,0.0,0.0,0.0,120690306023005
715,12069,Lake,Clermont,Florida,28.5494447,-81.77285429999998,1.0,0.0,0.0,0.0,0.0,1.0,120690313053031
712,12071,Lee,Cape Coral,Florida,26.5628537,-81.94953309999998,1.0,0.0,1.0,0.0,1.0,3.0,120710106022036
725,12071,Lee,Fort Myers,Florida,26.640628000000003,-81.87230840000001,1.0,0.0,0.0,0.0,2.0,3.0,120710007002003
771,12073,Leon,Tallahassee,Florida,30.4382559,-84.28073289999998,1.0,1.0,0.0,0.0,0.0,2.0,120730002003067
752,12083,Marion,Ocala,Florida,29.187198600000002,-82.14009229999998,0.0,0.0,0.0,1.0,0.0,1.0,120830019001090
769,12085,Martin,Stuart,Florida,27.197547999999998,-80.2528257,2.0,0.0,0.0,0.0,0.0,2.0,120850008001036
710,12086,Miami-Dade,Aventura,Florida,25.9564812,-80.1392121,1.0,0.0,0.0,0.0,0.0,1.0,120860001341031
748,12086,Miami-Dade,North Miami Beach,Florida,25.9331488,-80.1625463,0.0,0.0,2.0,0.0,2.0,4.0,120860002022008
747,12086,Miami-Dade,North Miami,Florida,25.890094899999998,-80.18671379999999,0.0,3.0,0.0,0.0,0.0,3.0,120860003063017
742,12086,Miami-Dade,Miami Gardens,Florida,25.942037699999997,-80.2456045,1.0,0.0,0.0,6.0,0.0,7.0,120860100112000
741,12086,Miami-Dade,Miami Beach,Florida,25.790654,-80.1300455,0.0,0.0,5.0,8.0,4.0,17.0,120860042051002
729,12086,Miami-Dade,Homestead,Florida,25.468722399999997,-80.4775569,3.0,2.0,0.0,0.0,1.0,6.0,120860113002024
781,12086,Miami-Dade,Village of Pinecrest,Florida,25.6622835,-80.3070395,1.0,0.0,0.0,0.0,0.0,1.0,120860081012007
718,12086,Miami-Dade,Coral Gables,Florida,25.72149,-80.2683838,2.0,0.0,1.0,0.0,1.0,4.0,120860074002066
732,12087,Monroe,Key West,Florida,24.5550593,-81.7799871,0.0,0.0,0.0,0.0,0.0,0.0,120879720001002
755,12095,Orange,Orlando,Florida,28.5383355,-81.3792365,2.0,1.0,3.0,0.0,4.0,10.0,120950189005085
787,12095,Orange,Winter Garden,Florida,28.5652787,-81.58618469999998,0.0,0.0,1.0,0.0,0.0,1.0,120950173001029
776,12095,Orange,University of Central Florida,Florida,28.602427399999996,-81.2000599,1.0,0.0,0.0,0.0,0.0,1.0,120950165071054
708,12095,Orange,Apopka,Florida,28.6934076,-81.53221490000001,1.0,0.0,0.0,0.0,0.0,1.0,120950178021048
753,12095,Orange,Ocoee,Florida,28.569167699999998,-81.5439619,1.0,0.0,0.0,0.0,0.0,1.0,120950181002039
733,12097,Osceola,Kissimmee,Florida,28.291955699999995,-81.40757099999998,0.0,0.0,1.0,0.0,0.0,1.0,120970416004022
783,12099,Palm Beach,West Palm Beach,Florida,26.7153424,-80.0533746,0.0,0.0,5.0,1.0,1.0,7.0,120990027001000
749,12099,Palm Beach,North Palm Beach,Florida,26.817116499999997,-80.0590804,0.0,0.0,0.0,1.0,0.0,1.0,120990007032005
735,12099,Palm Beach,Lake Clarke Shores,Florida,26.645344899999998,-80.0758754,1.0,0.0,0.0,0.0,0.0,1.0,120990043002015
731,12099,Palm Beach,Jupiter,Florida,26.934224600000004,-80.09420870000001,2.0,1.0,0.0,0.0,0.0,3.0,120990002022035
782,12099,Palm Beach,Wellington,Florida,26.6617635,-80.2683571,1.0,0.0,0.0,0.0,0.0,1.0,120990077252000
723,12099,Palm Beach,Delray Beach,Florida,26.4614625,-80.07282009999999,0.0,1.0,1.0,0.0,0.0,2.0,120990065022028
745,12101,Pasco,New Port Richey,Florida,28.244176799999998,-82.7192671,0.0,0.0,0.0,0.0,2.0,2.0,121010314012023
762,12103,Pinellas,Pinellas Park,Florida,27.8428025,-82.6995443,1.0,0.0,0.0,0.0,1.0,2.0,121030249024016
714,12103,Pinellas,Clearwater,Florida,27.9658533,-82.8001026,0.0,0.0,0.0,2.0,0.0,2.0,121030259006011
737,12103,Pinellas,Largo,Florida,27.909466499999997,-82.7873244,1.0,0.0,1.0,0.0,1.0,3.0,121030256033041
768,12103,Pinellas,St. Petersburg,Florida,27.767600800000004,-82.64029149999998,0.0,1.0,0.0,0.0,0.0,1.0,121030286002019
736,12105,Polk,Lakeland,Florida,28.039465399999997,-81.9498042,1.0,0.0,0.0,0.0,0.0,1.0,121050104023028
734,12105,Polk,Lake Alfred,Florida,28.091963,-81.7234114,0.0,1.0,0.0,0.0,0.0,1.0,121050129001013
711,12105,Polk,Bartow,Florida,27.8964147,-81.8431374,0.0,0.0,0.0,0.0,0.0,0.0,121050151022006
764,12111,St. Lucie,Port St. Lucie,Florida,27.273049199999996,-80.3582261,1.0,1.0,0.0,1.0,0.0,3.0,121113820061066
750,12115,Sarasota,North Port,Florida,27.044224,-82.23592540000001,4.0,0.0,0.0,1.0,0.0,5.0,121150027114003
780,12115,Sarasota,Venice,Florida,27.099777500000002,-82.4542632,0.0,2.0,0.0,1.0,0.0,3.0,121150024013003
765,12117,Seminole,Sanford,Florida,28.802861199999995,-81.269453,1.0,0.0,0.0,0.0,0.0,1.0,121170201021056
757,12117,Seminole,Oviedo,Florida,28.669997,-81.20812029999998,1.0,0.0,1.0,0.0,0.0,2.0,121170213121019
713,12117,Seminole,Casselberry,Florida,28.677775,-81.3278455,1.0,0.0,0.0,0.0,1.0,2.0,121170221013043
766,12127,Volusia,South Daytona,Florida,29.1658158,-81.0044995,0.0,0.0,0.0,1.0,0.0,1.0,121270824051008
746,12127,Volusia,New Smyrna Beach,Florida,29.0258191,-80.9269984,1.0,0.0,0.0,0.0,0.0,1.0,121270828023040
756,12127,Volusia,Ormond Beach,Florida,29.285812899999996,-81.05588940000001,1.0,0.0,0.0,0.0,0.0,1.0,121270806002034
722,12127,Volusia,Deland,Florida,29.028318,-81.3031179,0.0,0.0,0.0,1.0,0.0,1.0,121270905002038
721,12127,Volusia,Daytona Beach Shores,Florida,29.1760933,-80.9828323,0.0,0.0,0.0,1.0,0.0,1.0,121270826052001
796,13045,Carroll,Villa Rica,Georgia,33.732052,-84.91910809999999,0.0,1.0,0.0,0.0,0.0,1.0,130459101011021
795,13059,Clarke,University of Georgia,Georgia,33.9480053,-83.37732209999999,4.0,3.0,0.0,2.0,1.0,10.0,130590004023012
788,13059,Clarke,Athens-Clarke County,Georgia,33.9519347,-83.357567,0.0,0.0,0.0,0.0,0.0,0.0,130590302002026
794,13067,Cobb,Kennesaw State University,Georgia,34.038078399999996,-84.58157170000001,0.0,0.0,0.0,0.0,0.0,0.0,130670302292015
790,13115,Floyd,Berry College,Georgia,34.290361,-85.189199,1.0,0.0,0.0,0.0,0.0,1.0,131150003002041
789,13121,Fulton,Atlanta,Georgia,33.7489954,-84.3879824,0.0,8.0,3.0,2.0,0.0,13.0,131210035001026
793,13121,Fulton,Georgia Institute of Technology,Georgia,33.7756178,-84.39628499999998,0.0,0.0,0.0,2.0,0.0,2.0,131210010021007
791,13215,Muscogee,Columbus,Georgia,32.4609764,-84.9877094,2.0,0.0,0.0,0.0,0.0,2.0,132150025001025
792,13247,Rockdale,Conyers,Georgia,33.66761029999999,-84.01769039999998,0.0,1.0,0.0,0.0,1.0,2.0,132470603041021
803,16001,Ada,Garden City,Idaho,43.622110799999994,-116.23817439999999,1.0,0.0,0.0,0.0,0.0,1.0,160010011003036
799,16001,Ada,Boise,Idaho,43.6187102,-116.2146068,13.0,9.0,10.0,3.0,2.0,37.0,160010001003070
809,16001,Ada,Meridian,Idaho,43.61210870000001,-116.39151310000001,1.0,0.0,0.0,0.0,2.0,3.0,160010103212035
816,16005,Bannock,Pocatello,Idaho,42.8713032,-112.4455344,0.0,0.0,1.0,2.0,3.0,6.0,160050009002010
801,16005,Bannock,Chubbuck,Idaho,42.9207477,-112.46609120000001,0.0,3.0,0.0,0.0,1.0,4.0,160050003001090
810,16007,Bear Lake,Montpelier,Idaho,42.3221498,-111.2977044,0.0,1.0,0.0,0.0,0.0,1.0,160079501003206
821,16009,Benewah,St. Maries,Idaho,47.3143541,-116.5626675,0.0,0.0,0.0,1.0,0.0,1.0,160099501002049
798,16011,Bingham,Blackfoot,Idaho,43.19047090000001,-112.34497730000001,0.0,0.0,0.0,0.0,0.0,0.0,160119505002079
805,16013,Blaine,Hailey,Idaho,43.51962880000001,-114.31532450000002,0.0,1.0,0.0,0.0,0.0,1.0,160139601004010
797,16013,Blaine,Bellevue,Idaho,43.4635179,-114.2605999,0.0,0.0,0.0,0.0,0.0,0.0,160139602004057
800,16027,Canyon,Caldwell,Idaho,43.66293839999999,-116.6873596,0.0,1.0,0.0,1.0,0.0,2.0,160270215003016
813,16027,Canyon,Nampa,Idaho,43.5407172,-116.5634625,2.0,4.0,3.0,1.0,2.0,12.0,160270209012044
812,16039,Elmore,Mountain Home,Idaho,43.1329504,-115.69119750000002,0.0,0.0,0.0,0.0,1.0,1.0,160399603002061
804,16049,Idaho,Grangeville,Idaho,45.926552,-116.1223654,1.0,0.0,0.0,0.0,0.0,1.0,160499602002066
806,16053,Jerome,Jerome,Idaho,42.7240732,-114.5186534,0.0,0.0,1.0,0.0,0.0,1.0,160539704002010
820,16055,Kootenai,Spirit Lake,Idaho,47.9662924,-116.8685314,0.0,0.0,0.0,0.0,0.0,0.0,160550001003055
817,16055,Kootenai,Post Falls,Idaho,47.7179578,-116.95158559999999,0.0,0.0,0.0,1.0,0.0,1.0,160550004021059
802,16055,Kootenai,Coeur d'Alene,Idaho,47.677683200000004,-116.78046640000001,5.0,2.0,1.0,1.0,5.0,14.0,160550014002027
811,16057,Latah,Moscow,Idaho,46.73238749999999,-117.000165,0.0,0.0,0.0,0.0,0.0,0.0,160570051003020
819,16063,Lincoln,Shoshone,Idaho,42.9360165,-114.40587520000001,0.0,0.0,0.0,0.0,0.0,0.0,160639501002506
818,16065,Madison,Rexburg,Idaho,43.8231096,-111.7924237,0.0,0.0,0.0,1.0,0.0,1.0,160659503012002
808,16069,Nez Perce,Lewiston,Idaho,46.400408899999995,-117.001189,0.0,0.0,1.0,0.0,0.0,1.0,160699606002007
815,16075,Payette,Payette,Idaho,44.0782195,-116.93377109999999,0.0,2.0,1.0,0.0,1.0,4.0,160759601002053
814,16079,Shoshone,Osburn,Idaho,47.506037899999995,-115.99932959999998,0.0,0.0,0.0,1.0,0.0,1.0,160799604001072
822,16083,Twin Falls,Twin Falls,Idaho,42.5558381,-114.4700518,1.0,1.0,0.0,1.0,2.0,5.0,160830011003025
807,16083,Twin Falls,Kimberly,Idaho,42.5338019,-114.3647561,0.0,0.0,0.0,1.0,0.0,1.0,160830013004090
905,17001,Adams,Quincy,Illinois,39.9356016,-91.40987259999999,1.0,1.0,0.0,0.0,0.0,2.0,170010007002033
838,17003,Alexander,Cairo,Illinois,37.00532929999999,-89.1764608,0.0,0.0,1.0,0.0,0.0,1.0,170039579001037
830,17017,Cass,Beardstown,Illinois,40.017548299999994,-90.4242916,1.0,0.0,1.0,0.0,0.0,2.0,170179603003053
927,17019,Champaign,Urbana,Illinois,40.1105875,-88.2072697,1.0,2.0,1.0,1.0,1.0,6.0,170190111001046
926,17019,Champaign,"University of Illinois, Urbana",Illinois,40.1019523,-88.2271615,0.0,0.0,1.0,0.0,0.0,1.0,170190059002006
843,17019,Champaign,Champaign,Illinois,40.116420399999996,-88.2433829,0.0,1.0,0.0,1.0,1.0,3.0,170190110005031
906,17019,Champaign,Rantoul,Illinois,40.3083672,-88.1558785,0.0,0.0,1.0,1.0,0.0,2.0,170190102042054
844,17029,Coles,Charleston,Illinois,39.4961458,-88.1761521,0.0,0.0,0.0,0.0,1.0,1.0,170290005004027
894,17031,Cook,"Northwestern University, Evanston",Illinois,42.0564594,-87.67526699999998,0.0,3.0,0.0,0.0,0.0,3.0,170318087022005
879,17031,Cook,Lyons,Illinois,41.8133651,-87.81811280000001,0.0,0.0,0.0,0.0,0.0,0.0,170318191003017
891,17031,Cook,North Riverside,Illinois,41.8428094,-87.82311379999999,0.0,0.0,0.0,1.0,0.0,1.0,170318156003018
893,17031,Cook,"Northwestern University, Chicago",Illinois,41.894582799999995,-87.6231706,0.0,0.0,1.0,0.0,0.0,1.0,170310814011003
873,17031,Cook,Homewood,Illinois,41.5572567,-87.66560140000001,0.0,0.0,1.0,0.0,1.0,2.0,170318286014000
872,17031,Cook,Hoffman Estates,Illinois,42.062991499999995,-88.12271989999998,0.0,0.0,1.0,0.0,0.0,1.0,170318047052000
870,17031,Cook,Harvey,Illinois,41.610034399999996,-87.6467131,0.0,1.0,0.0,0.0,0.0,1.0,170318273002011
867,17031,Cook,Glenview,Illinois,42.069750899999995,-87.7878408,0.0,0.0,1.0,1.0,0.0,2.0,170318022002027
876,17031,Cook,La Grange,Illinois,41.805031400000004,-87.8692254,2.0,1.0,1.0,0.0,0.0,4.0,170318196003006
896,17031,Cook,Oak Forest,Illinois,41.6028116,-87.74393839999998,1.0,0.0,0.0,1.0,0.0,2.0,170318250002007
864,17031,Cook,Flossmoor,Illinois,41.542812299999994,-87.6847684,0.0,0.0,0.0,0.0,1.0,1.0,170318298002018
899,17031,Cook,Orland Park,Illinois,41.6303103,-87.85394250000002,0.0,0.0,0.0,1.0,0.0,1.0,170318241161053
909,17031,Cook,Rolling Meadows,Illinois,42.0841936,-88.0131275,0.0,0.0,0.0,1.0,0.0,1.0,170318039021003
913,17031,Cook,Schaumburg,Illinois,42.0333607,-88.0834059,0.0,0.0,1.0,1.0,0.0,2.0,170318047093002
916,17031,Cook,Skokie,Illinois,42.0324025,-87.7416246,3.0,3.0,0.0,1.0,0.0,7.0,170318074005006
921,17031,Cook,Streamwood,Illinois,42.02558270000001,-88.17840849999997,0.0,0.0,1.0,0.0,0.0,1.0,170318043061011
922,17031,Cook,Summit,Illinois,41.7880876,-87.810334,1.0,0.0,0.0,0.0,0.0,1.0,170318203003013
923,17031,Cook,Tinley Park,Illinois,41.5731442,-87.7932939,1.0,0.0,0.0,0.0,0.0,1.0,170318253041000
932,17031,Cook,Wheeling,Illinois,42.1391927,-87.92895909999999,1.0,0.0,0.0,1.0,0.0,2.0,170318025043000
933,17031,Cook,Winnetka,Illinois,42.10808340000001,-87.735895,1.0,0.0,0.0,0.0,0.0,1.0,170318005001002
897,17031,Cook,Oak Lawn,Illinois,41.719978000000005,-87.7479528,0.0,0.0,1.0,0.0,1.0,2.0,170318221013013
862,17031,Cook,Evanston,Illinois,42.0450722,-87.68769689999998,1.0,0.0,0.0,1.0,0.0,2.0,170318095002008
868,17031,Cook,Glenwood,Illinois,41.5425349,-87.6022658,0.0,0.0,0.0,0.0,1.0,1.0,170318287022012
833,17031,Cook,Bellwood,Illinois,41.8814197,-87.883117,1.0,0.0,0.0,0.0,0.0,1.0,170318171011015
834,17031,Cook,Berwyn,Illinois,41.85058739999999,-87.79366850000001,0.0,1.0,0.0,1.0,3.0,5.0,170318149003026
847,17031,Cook,Chicago Ridge,Illinois,41.7014217,-87.77921959999998,0.0,0.0,0.0,1.0,0.0,1.0,170318230021020
860,17031,Cook,Elk Grove Village,Illinois,42.003917799999996,-87.97034609999999,0.0,0.0,0.0,0.0,1.0,1.0,170317703003021
846,17031,Cook,Chicago,Illinois,41.8781136,-87.62979820000001,6.0,27.0,33.0,27.0,35.0,128.0,170318391001104
855,17031,Cook,Des Plaines,Illinois,42.03336229999999,-87.88339909999998,1.0,0.0,0.0,0.0,0.0,1.0,170318062022017
828,17031,Cook,Bartlett,Illinois,41.9950276,-88.1856301,0.0,2.0,1.0,0.0,0.0,3.0,170318045051016
826,17031,Cook,Arlington Heights,Illinois,42.0883603,-87.98062650000001,0.0,0.0,1.0,0.0,0.0,1.0,170318033003003
900,17033,Crawford,Palestine,Illinois,39.0036537,-87.612802,0.0,0.0,1.0,0.0,0.0,1.0,170338805002027
907,17033,Crawford,Robinson,Illinois,39.0053201,-87.7391935,0.0,0.0,0.0,0.0,1.0,1.0,170338804001013
853,17037,DeKalb,De Kalb,Illinois,41.9294736,-88.75036469999998,1.0,1.0,2.0,1.0,1.0,6.0,170370013005000
892,17037,DeKalb,Northern Illinois University,Illinois,41.9294736,-88.75036469999998,0.0,0.0,0.0,0.0,0.0,0.0,170370013005000
924,17041,Douglas,Tuscola,Illinois,39.799198499999996,-88.28310379999998,0.0,0.0,0.0,0.0,0.0,0.0,170419522003022
823,17043,DuPage,Addison,Illinois,41.931696,-87.9889556,0.0,0.0,1.0,0.0,0.0,1.0,170438466031000
857,17043,DuPage,Downers Grove,Illinois,41.8089191,-88.01117459999998,0.0,0.0,0.0,0.0,1.0,1.0,170438448022042
878,17043,DuPage,Lombard,Illinois,41.8800296,-88.00784349999998,0.0,0.0,1.0,1.0,0.0,2.0,170438436022008
840,17043,DuPage,Carol Stream,Illinois,41.91252859999999,-88.13479269999998,0.0,1.0,0.0,0.0,0.0,1.0,170438412062011
929,17043,DuPage,West Chicago,Illinois,41.884750700000005,-88.20396070000001,0.0,0.0,1.0,0.0,1.0,2.0,170438415042006
825,17049,Effingham,Altamont,Illinois,39.061988,-88.74811079999998,1.0,0.0,0.0,0.0,0.0,1.0,170499503003032
858,17049,Effingham,Effingham,Illinois,39.120041799999996,-88.5433829,0.0,0.0,0.0,0.0,2.0,2.0,170499508001078
930,17055,Franklin,West Frankfort,Illinois,37.898596600000005,-88.9233622,1.0,0.0,0.0,0.0,0.0,1.0,170550409003022
839,17057,Fulton,Canton,Illinois,40.5580945,-90.03511669999997,1.0,0.0,0.0,0.0,0.0,1.0,170579534002010
866,17073,Henry,Geneseo,Illinois,41.4480902,-90.1542848,0.0,0.0,0.0,1.0,0.0,1.0,170730303004024
917,17077,Jackson,"Southern Illinois University, Carbondale",Illinois,37.7090577,-89.22491339999998,0.0,0.0,0.0,0.0,1.0,1.0,170770117002038
919,17089,Kane,St. Charles,Illinois,41.9141945,-88.30868670000001,0.0,1.0,0.0,0.0,0.0,1.0,170898523001036
827,17089,Kane,Aurora,Illinois,41.7605849,-88.32007150000003,1.0,0.0,3.0,1.0,3.0,8.0,170898539001000
841,17089,Kane,Carpentersville,Illinois,42.1211364,-88.2578582,1.0,0.0,0.0,0.0,0.0,1.0,170898502012008
859,17089,Kane,Elgin,Illinois,42.035408399999994,-88.2825668,0.0,0.0,0.0,1.0,0.0,1.0,170898546002031
829,17089,Kane,Batavia,Illinois,41.8500284,-88.3125738,0.0,0.0,1.0,0.0,0.0,1.0,170898527003009
836,17091,Kankakee,Bradley,Illinois,41.14197679999999,-87.8611535,0.0,0.0,0.0,0.0,3.0,3.0,170910107024020
904,17093,Kendall,Plano,Illinois,41.6628076,-88.5370197,0.0,0.0,0.0,0.0,0.0,0.0,170938905002031
865,17095,Knox,Galesburg,Illinois,40.94781580000001,-90.3712395,0.0,0.0,1.0,0.0,0.0,1.0,170950008002008
869,17097,Lake,Grayslake,Illinois,42.34446639999999,-88.04174599999997,0.0,0.0,1.0,1.0,1.0,3.0,170978611082024
911,17097,Lake,Round Lake Park,Illinois,42.3569661,-88.0767474,0.0,0.0,0.0,1.0,0.0,1.0,170978614043013
890,17097,Lake,North Chicago,Illinois,42.325578,-87.8411818,0.0,0.0,0.0,3.0,0.0,3.0,170978631001002
877,17099,LaSalle,La Salle,Illinois,41.362150299999996,-89.04182490000001,0.0,0.0,0.0,0.0,0.0,0.0,170999622004007
856,17103,Lee,Dixon,Illinois,41.838921299999996,-89.47954779999998,0.0,0.0,0.0,0.0,0.0,0.0,171030003005005
863,17105,Livingston,Fairbury,Illinois,40.7472566,-88.51477890000001,1.0,0.0,0.0,0.0,0.0,1.0,171059608003109
880,17109,McDonough,Macomb,Illinois,40.4592076,-90.6717971,0.0,0.0,0.0,1.0,0.0,1.0,171090104003021
931,17109,McDonough,Western Illinois University,Illinois,40.4726649,-90.685397,2.0,0.0,0.0,0.0,0.0,2.0,171090105001000
935,17111,McHenry,Woodstock,Illinois,42.3147436,-88.44870209999998,0.0,0.0,0.0,0.0,1.0,1.0,171118709051019
851,17111,McHenry,Crystal Lake,Illinois,42.2411344,-88.31619649999998,2.0,1.0,1.0,0.0,1.0,5.0,171118713012000
824,17111,McHenry,Algonquin,Illinois,42.16558010000001,-88.29424929999998,1.0,0.0,0.0,0.0,2.0,3.0,171118713111049
889,17113,McLean,Normal,Illinois,40.514202600000004,-88.99063120000001,0.0,0.0,2.0,2.0,3.0,7.0,171130001024011
835,17113,McLean,Bloomington,Illinois,40.4842027,-88.99368729999998,1.0,0.0,1.0,1.0,0.0,3.0,171130016001002
854,17115,Macon,Decatur,Illinois,39.84031470000001,-88.9548001,1.0,0.0,0.0,0.0,0.0,1.0,171150031001081
848,17119,Madison,Collinsville,Illinois,38.6703266,-89.98454759999998,0.0,0.0,0.0,0.0,1.0,1.0,171194033002017
934,17119,Madison,Wood River,Illinois,38.861159,-90.0976069,1.0,0.0,1.0,0.0,0.0,2.0,171194011003032
928,17121,Marion,Wamac,Illinois,38.5089381,-89.1406267,0.0,0.0,1.0,0.0,0.0,1.0,171219525004030
912,17121,Marion,Salem,Illinois,38.6269929,-88.9456158,0.0,0.0,0.0,0.0,1.0,1.0,171219521003013
842,17121,Marion,Centralia,Illinois,38.5285169,-89.1316944,1.0,0.0,1.0,1.0,1.0,4.0,171219526002047
871,17135,Montgomery,Hillsboro,Illinois,39.1611586,-89.49369890000001,0.0,0.0,1.0,0.0,0.0,1.0,171359579001094
874,17135,Montgomery,Irving,Illinois,39.2058801,-89.4045304,0.0,1.0,0.0,0.0,0.0,1.0,171359574003108
902,17143,Peoria,Peoria,Illinois,40.6936488,-89.58898640000001,1.0,3.0,1.0,0.0,1.0,6.0,171430012001061
845,17157,Randolph,Chester,Illinois,37.9136628,-89.82205049999997,0.0,1.0,0.0,0.0,0.0,1.0,171579513003018
898,17159,Richland,Olney,Illinois,38.7308811,-88.08531540000001,0.0,0.0,0.0,0.0,0.0,0.0,171599782001007
915,17161,Rock Island,Silvis,Illinois,41.51225609999999,-90.4151301,0.0,0.0,0.0,1.0,0.0,1.0,171610203001023
883,17161,Rock Island,Moline,Illinois,41.5067003,-90.5151342,0.0,1.0,0.0,0.0,0.0,1.0,171610223001059
895,17163,St. Clair,O'Fallon,Illinois,38.592323,-89.91099100000001,0.0,0.0,1.0,0.0,0.0,1.0,171635043541037
914,17163,St. Clair,Shiloh,Illinois,38.5614383,-89.8973233,0.0,0.0,1.0,0.0,0.0,1.0,171635039043026
832,17163,St. Clair,Belleville,Illinois,38.520050399999995,-89.98399350000001,0.0,0.0,0.0,1.0,0.0,1.0,171635017002011
881,17163,St. Clair,Marissa,Illinois,38.2500481,-89.75009879999998,0.0,0.0,0.0,1.0,0.0,1.0,171635040024052
918,17167,Sangamon,Springfield,Illinois,39.78172130000001,-89.6501481,8.0,5.0,2.0,2.0,2.0,19.0,171670018002033
925,17167,Sangamon,"University of Illinois, Springfield",Illinois,39.72902070000001,-89.61765400000002,0.0,1.0,0.0,0.0,0.0,1.0,171670030001026
887,17173,Shelby,Moweaqua,Illinois,39.6247614,-89.01896839999998,0.0,0.0,0.0,1.0,0.0,1.0,171739591002019
886,17179,Tazewell,Morton,Illinois,40.6128161,-89.45926089999998,0.0,0.0,0.0,0.0,0.0,0.0,171790216032130
901,17179,Tazewell,Pekin,Illinois,40.5675388,-89.640658,0.0,2.0,0.0,0.0,1.0,3.0,171790210001005
852,17183,Vermilion,Danville,Illinois,40.124481,-87.6300207,0.0,0.0,0.0,1.0,0.0,1.0,171830001002008
884,17187,Warren,Monmouth,Illinois,40.9114271,-90.6473576,0.0,0.0,0.0,2.0,1.0,3.0,171878705002004
885,17195,Whiteside,Morrison,Illinois,41.80975100000001,-89.9651186,0.0,0.0,0.0,0.0,0.0,0.0,171950002003040
920,17195,Whiteside,Sterling,Illinois,41.788641999999996,-89.69621939999998,0.0,0.0,0.0,0.0,0.0,0.0,171950011005121
875,17197,Will,Joliet,Illinois,41.525031,-88.0817251,1.0,0.0,1.0,0.0,1.0,3.0,171978820003029
882,17197,Will,Mokena,Illinois,41.526143700000006,-87.8892189,0.0,1.0,0.0,0.0,1.0,2.0,171978835223023
888,17197,Will,New Lenox,Illinois,41.5119761,-87.9656098,0.0,0.0,0.0,0.0,1.0,1.0,171978811113008
850,17197,Will,Crete,Illinois,41.4444791,-87.63143120000001,0.0,0.0,0.0,0.0,0.0,0.0,171978838092000
849,17197,Will,Crest Hill,Illinois,41.554753000000005,-88.0986709,1.0,0.0,1.0,0.0,0.0,2.0,171978809052009
837,17197,Will,Braidwood,Illinois,41.265031799999996,-88.21228230000001,0.0,0.0,0.0,0.0,1.0,1.0,171978840032008
